Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Amyotrophic lateral sclerosis	67/364	2.0700707296601e-25	5.42358531170946e-23	5.6260224437239	319.766488268957	PSMC5;BAX;PFN1;OPTN;UQCR10;UQCR11;ACTB;PSMD8;PSMD4;COX8A;GABARAP;TUBB;COX6C;COX7C;COX7B;COX6B1;PSMA6;PSMA7;HNRNPA2B1;PSMA2;NDUFAB1;PSMA1;COX5A;NDUFA13;NDUFA11;COX5B;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;ANXA7;RAC1;UQCRQ;NDUFB11;TANK;COX6A1;NDUFV2;MAP2K3;BCL2L1;VCP;ACTG1;COX7A2;TPR;GPX1;NDUFC1;TNFRSF1B;NDUFS6;NDUFS5;NDUFB8;NDUFB4;NDUFB3;NDUFB2;NDUFB1;CASP1;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;ANXA11;SOD1;VDAC1;HNRNPA3;HNRNPA1	1	KEGG_2021_Human
Parkinson disease	54/249	3.27789100329971e-24	4.29403721432263e-22	6.82633366633367	369.132914467194	PSMC5;BAX;CALM2;CALM3;UQCR10;UQCR11;PSMD8;PSMD4;COX8A;TXN;TUBB;COX6C;COX7C;COX7B;COX6B1;PSMA6;PSMA7;PSMA2;NDUFAB1;PSMA1;COX5A;NDUFA13;NDUFA11;COX5B;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;UQCRQ;NDUFB11;PARK7;COX6A1;NDUFV2;BCL2L1;COX7A2;UBC;NDUFC1;NDUFS6;NDUFS5;NDUFB8;NDUFB4;NDUFB3;NDUFB2;NDUFB1;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;VDAC1;SLC25A5	2	KEGG_2021_Human
Prion disease	54/273	3.33427216984612e-22	2.91193102833228e-20	6.07055684041985	300.204926231954	PSMC5;BAX;UQCR10;UQCR11;PSMD8;PSMD4;COX8A;CSNK2B;TUBB;COX6C;COX7C;COX7B;COX6B1;PSMA6;PSMA7;PSMA2;NDUFAB1;PSMA1;COX5A;NDUFA13;NDUFA11;COX5B;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;RAC1;RAC2;UQCRQ;NDUFB11;COX6A1;NDUFV2;PRNP;NCF4;COX7A2;NDUFC1;NDUFS6;NDUFS5;NDUFB8;NDUFB4;NDUFB3;NDUFB2;NDUFB1;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SOD1;VDAC1;SLC25A5	3	KEGG_2021_Human
Huntington disease	55/306	1.54875035748887e-20	1.01443148415521e-18	5.39260383692797	245.979598308406	PSMC5;BAX;UQCR10;UQCR11;PSMD8;PSMD4;COX8A;TUBB;COX6C;COX7C;COX7B;CLTB;CLTA;COX6B1;PSMA6;PSMA7;PSMA2;NDUFAB1;PSMA1;COX5A;NDUFA13;NDUFA11;COX5B;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;UQCRQ;NDUFB11;COX6A1;NDUFV2;COX7A2;AP2M1;GPX1;NDUFC1;NDUFS6;NDUFS5;NDUFB8;NDUFB4;NDUFB3;NDUFB2;NDUFB1;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SOD1;VDAC1;SLC25A5;POLR2E;POLR2I	4	KEGG_2021_Human
Oxidative phosphorylation	36/133	6.0346308698107e-20	3.16214657578081e-18	8.98587053220995	397.662396436722	PPA1;UQCRQ;NDUFB11;UQCR10;UQCR11;COX6A1;NDUFV2;COX8A;COX17;COX7A2;NDUFC1;COX6C;NDUFS6;NDUFS5;COX7C;COX7B;NDUFB8;NDUFB4;NDUFB3;NDUFB2;NDUFB1;ATP6V1G1;ATP6V0E1;ATP6V0E2;NDUFA7;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6B1;NDUFAB1;COX5A;NDUFA13;NDUFA11;COX5B	5	KEGG_2021_Human
Pathways of neurodegeneration	66/475	3.15523665092323e-18	1.37778667090314e-16	3.99527130332686	160.999318186301	PSMC5;BAX;OPTN;PSMD8;PSMD4;GABARAP;CSNK1A1;COX6B1;PSMA6;PSMA7;PSMA2;PSMA1;NDUFA13;NDUFA11;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;UQCRQ;PARK7;TANK;MAP2K3;BCL2L1;GPX1;NDUFC1;TNFRSF1B;NDUFB8;NDUFB4;NDUFB3;NDUFB2;NDUFB1;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;SLC25A5;CALM2;CALM3;UQCR10;UQCR11;COX8A;CSNK2B;TUBB;COX6C;COX7C;COX7B;NDUFAB1;COX5A;COX5B;RAC1;FAS;NDUFB11;COX6A1;NDUFV2;PRNP;VCP;COX7A2;UBC;NDUFS6;NDUFS5;SOD1;VDAC1	6	KEGG_2021_Human
Non-alcoholic fatty liver disease	36/155	1.41460643598039e-17	5.29466980324088e-16	7.31617113850616	283.846188347463	FAS;UQCRQ;BAX;NDUFB11;UQCR10;UQCR11;COX6A1;NDUFV2;COX8A;COX7A2;NDUFC1;COX6C;NDUFS6;NDUFS5;COX7C;COX7B;NDUFB8;NDUFB4;NDUFB3;NDUFB2;NDUFB1;SOCS3;NDUFA7;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6B1;CDC42;NDUFAB1;COX5A;NDUFA13;NDUFA11;COX5B;RAC1	7	KEGG_2021_Human
Diabetic cardiomyopathy	41/203	1.71863263567317e-17	5.62852188182964e-16	6.14583037699257	237.243910622298	UQCR10;UQCR11;COX8A;COX6C;COX7C;COX7B;PARP1;COX6B1;NDUFAB1;COX5A;NDUFA13;NDUFA11;COX5B;RAC1;RAC2;PPP1CA;UQCRQ;NDUFB11;COX6A1;PPP1CC;NDUFV2;NCF4;COX7A2;NDUFC1;NDUFS6;NDUFS5;NDUFB8;NDUFB4;NDUFB3;NDUFB2;NDUFB1;NDUFA7;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFA1;TBC1D4;VDAC1;SLC25A5;GAPDH	8	KEGG_2021_Human
Epstein-Barr virus infection	39/202	5.26806957610992e-16	1.533593587712e-14	5.79506076354969	203.868484637257	ENTPD1;PSMC5;VIM;BAX;PSMD8;PSMD4;B2M;GADD45A;GADD45G;HLA-C;HLA-A;RBPJ;CALR;CD3G;CD3E;CD3D;STAT1;STAT3;DDB2;CD44;RAC1;CD58;JAK3;JAK1;TAP1;FAS;RELB;CCND2;MAP2K3;ISG15;NFKB2;IFNAR2;OAS1;NFKBIA;CDK6;IRF9;CD247;TNFAIP3;ADRM1	9	KEGG_2021_Human
Alzheimer disease	53/369	1.81126823793822e-15	4.74552278339815e-14	4.10275985486545	139.26715393631	PSMC5;CALM2;CALM3;UQCR10;UQCR11;PSMD8;PSMD4;COX8A;CSNK2B;CSNK1A1;TUBB;COX6C;COX7C;COX7B;COX6B1;PSMA6;PSMA7;PSMA2;NDUFAB1;PSMA1;COX5A;NDUFA13;NDUFA11;COX5B;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;FAS;UQCRQ;NDUFB11;COX6A1;NDUFV2;COX7A2;NDUFC1;NDUFS6;NDUFS5;NDUFB8;NDUFB4;NDUFB3;NDUFB2;NDUFB1;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;VDAC1;SLC25A5;GAPDH	10	KEGG_2021_Human
