Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
TNF-alpha Signaling via NF-kB	65/200	1.68354957754757e-64	7.9126830144736e-63	0	0	32.3920817369093	4756.60039229087	BTG2;CDKN1A;CD83;PLEK;IRS2;CXCL3;LITAF;AREG;SAT1;CXCL2;ETS2;ICAM1;IFIT2;ZFP36;ZC3H12A;NAMPT;OLR1;PHLDA2;JUNB;IER2;IER3;KDM6B;KLF10;DUSP2;PLAUR;GEM;RHOB;TUBB2A;IL1B;NINJ1;TRIB1;SGK1;SQSTM1;ATF3;HBEGF;CEBPB;PFKFB3;BCL2A1;CEBPD;PTGS2;SOCS3;MCL1;EGR1;GADD45B;CCL20;G0S2;SOD2;KLF4;NFKB1;FOSL2;EIF1;VEGFA;NFKBIA;NR4A2;PER1;NR4A1;MARCKS;NR4A3;GPR183;MAFF;BHLHE40;BCL3;REL;FOSB;NFE2L2
Complement	34/200	1.28686569789167e-23	3.02413439004542e-22	0	0	12.4288931426641	655.092747873286	FCN1;C1QA;CPM;CEBPB;SERPINA1;PLEK;LIPA;CTSS;GNAI2;C3;LGALS3;CTSL;S100A12;OLR1;CTSH;LTA4H;TIMP1;CTSD;CTSB;FCER1G;GCA;ANXA5;FN1;RHOG;PLAUR;DUSP6;PLSCR1;MAFF;APOC1;IRF7;LAP3;S100A9;LGMN;C1QC
Interferon Gamma Response	28/200	2.51692719793852e-17	2.95738945757777e-16	0	0	9.69426072114359	370.523445108304	IFITM3;CDKN1A;FGL2;FPR1;IFI30;PTGS2;IFI44L;IFIT2;ICAM1;SOCS3;MT2A;HLA-DMA;SOCS1;NAMPT;TNFSF10;UPP1;CD74;MX1;ISG15;SOD2;NFKB1;NFKBIA;PLSCR1;IRF7;PSME2;LAP3;VAMP5;HLA-DRB1
Inflammatory Response	28/200	2.51692719793852e-17	2.95738945757777e-16	0	0	9.69426072114359	370.523445108304	CDKN1A;BTG2;CXCL8;C5AR1;FPR1;ADM;ICAM1;NAMPT;STAB1;C3AR1;TNFSF10;OLR1;NLRP3;CD14;TIMP1;CCL20;RHOG;OSM;PLAUR;CYBB;NFKB1;EREG;NFKBIA;RNF144B;GPR183;IL1B;IRF7;HBEGF
Apoptosis	25/161	1.09509383734222e-16	1.02938820710168e-15	0	0	10.8673128342246	399.379413223561	IFITM3;APP;CDKN1A;BTG2;SAT1;LGALS3;TNFSF10;HMOX1;TSPO;CD14;TIMP1;IER3;MCL1;BNIP3L;GPX1;GSN;GADD45B;GPX4;SOD2;EREG;RHOB;IL1B;PPT1;SQSTM1;ATF3
Coagulation	22/138	4.43465286804158e-15	3.47381141329924e-14	0	0	11.1224500362431	367.589488880999	CFD;C1QA;SERPINA1;GSN;PLEK;FN1;CRIP2;THBS1;DUSP6;C3;THBD;MAFF;APOC1;PECAM1;CTSH;OLR1;CD9;LTA4H;TIMP1;A2M;LGMN;CTSB
Hypoxia	23/200	1.33212285178242e-12	8.94425343339628e-12	0	0	7.61969913552515	208.354937642896	BNIP3L;CDKN1A;TPI1;PFKFB3;ANXA2;PLAUR;ADM;IRS2;GLRX;FOSL2;VEGFA;MT2A;ZFP36;BHLHE40;MAFF;HMOX1;PLIN2;TGFBI;ALDOA;GAPDH;ATF3;IER3;MT1E
UV Response Up	19/158	5.6608733597488e-11	3.32576309885242e-10	0	0	7.9353802672148	187.234169301597	BTG2;SOD2;CXCL2;ICAM1;RHOB;NFKBIA;NR4A1;PPT1;AP2S1;HMOX1;FOSB;MGAT1;BAK1;ALDOA;JUNB;SQSTM1;ATF3;ATP6V1F;GRINA
KRAS Signaling Up	20/200	5.00933294249295e-10	2.61598498107965e-09	0	0	6.45605306799337	138.253459405643	FCER1G;CCL20;TMEM176B;TMEM176A;PLAUR;G0S2;F13A1;GLRX;PTGS2;KLF4;CTSS;DUSP6;EREG;MAFB;IL1B;C3AR1;SPP1;PECAM1;TRIB1;HBEGF
mTORC1 Signaling	18/200	1.97481152178156e-08	9.28161415237334e-08	0	0	5.71190530537712	101.330386949427	CDKN1A;BTG2;TPI1;INSIG1;FGL2;GLRX;IFI30;CFP;SERP1;NAMPT;BHLHE40;CD9;LTA4H;ALDOA;SQSTM1;GAPDH;GLA;LGMN
Allograft Rejection	17/200	1.13257068338429e-07	4.83916564718741e-07	0	0	5.34895075500372	85.5490090753518	SRGN;CD74;SPI1;CFP;CTSS;ICAM1;EREG;FGR;HLA-DMA;HLA-DMB;SOCS1;IL1B;STAB1;BCL3;IRF7;NLRP3;TIMP1
