Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
TNF-alpha Signaling via NF-kB	58/200	4.51479425753106e-52	2.07680535846429e-50	0	0	24.3234267993281	2875.68736654188	BTG2;CD83;CSF1;PLEK;TNFAIP3;CXCL3;LITAF;TNF;SAT1;CXCL2;ICAM1;ZFP36;NAMPT;MAP3K8;PHLDA1;IER2;IER3;DUSP4;KLF10;TGIF1;DUSP5;DUSP2;DUSP1;PLAUR;FOS;RHOB;TUBB2A;IL1B;SGK1;ATF3;PTGER4;PPP1R15A;CEBPB;BCL2A1;CCL5;CCL4;CCL2;MCL1;EGR1;JUN;EGR2;GADD45B;TNFRSF9;G0S2;SOD2;PNRC1;KLF2;EIF1;NFKBIA;NR4A2;NR4A1;KLF6;NR4A3;ID2;BHLHE40;TNFSF9;FOSB;CD69
Allograft Rejection	33/200	2.04180278598142e-21	4.69614640775727e-20	0	0	10.9176646706587	520.122499528185	CSF1;ITGB2;PRF1;FASLG;HIF1A;TNF;PSMB10;ICAM1;HLA-DMA;IL18RAP;CCL5;STAB1;CCL4;NLRP3;CCL2;GBP2;IL10;SRGN;CD74;GZMA;CRTAM;GZMB;HLA-A;HLA-G;CD8B;IFNG;CD8A;IRF4;IL1B;CD7;KLRD1;LCP2;PTPN6
Interferon Gamma Response	28/200	2.06605862698566e-16	2.37596742103351e-15	0	0	8.86593707250342	320.199689682035	IFITM3;IFITM2;FGL2;TNFAIP3;HIF1A;PSMB10;ICAM1;MT2A;HLA-DMA;KLRK1;CCL5;NAMPT;CCL2;CD74;VCAM1;GZMA;HLA-A;SOD2;HLA-G;PSMB9;NFKBIA;IRF4;PSME2;XCL1;LCP2;PTPN6;CD69;HLA-DRB1
Complement	28/200	2.06605862698566e-16	2.37596742103351e-15	0	0	8.86593707250342	320.199689682035	C1QA;CEBPB;SERPINA1;PLEK;TNFAIP3;CBLB;GNG2;CCL5;FYN;CTSD;CTSC;CTSB;DUSP5;FCER1G;APOBEC3G;HSPA5;GZMA;ANXA5;PLAUR;GZMB;PSMB9;GZMK;GNB2;FDX1;LCP2;PFN1;LGMN;C1QC
IL-2/STAT5 Signaling	25/199	1.10987822060532e-13	1.02108796295689e-12	0	0	7.75901979565773	231.446563003489	IFITM3;CD83;CSF1;FGL2;SLC1A5;CST7;GLIPR2;NFKBIZ;MAP3K8;ICOS;PHLDA1;IL10;EOMES;PRNP;GABARAPL1;XBP1;GADD45B;TNFRSF9;RHOH;HOPX;RHOB;KLF6;IRF4;BHLHE40;PLIN2
Inflammatory Response	24/200	9.59997209016111e-13	7.35997860245685e-12	0	0	7.34286074036767	203.190511737074	IL10;PTGER4;BTG2;CXCL8;CSF1;TNFRSF9;C5AR1;PLAUR;HIF1A;ICAM1;NFKBIA;KLF6;IL18RAP;RGS1;IL1B;CCL5;NAMPT;STAB1;TNFSF9;NLRP3;CCL2;LCP2;CD14;CD69
Hypoxia	23/200	7.04272591078983e-12	4.04956739870415e-11	0	0	6.97746355776134	179.174466840176	PPP1R15A;JUN;TPI1;HSPA5;CITED2;DUSP1;PLAUR;CXCR4;TNFAIP3;FOS;PNRC1;JMJD6;TPST2;MT2A;ZFP36;KLF6;DDIT3;BHLHE40;PGK1;PLIN2;GAPDH;ATF3;IER3
mTORC1 Signaling	23/200	7.04272591078983e-12	4.04956739870415e-11	0	0	6.97746355776134	179.174466840176	PPP1R15A;IDI1;XBP1;BTG2;TPI1;HSPA5;INSIG1;ITGB2;FGL2;ARPC5L;CXCR4;SLA;SLC1A5;TUBA4A;DDIT3;NAMPT;BHLHE40;PGK1;CD9;CALR;GAPDH;CTSC;LGMN
Apoptosis	20/161	4.12395584648424e-11	2.10779965486972e-10	0	0	7.56786165355096	180.959856011814	IFITM3;JUN;BTG2;ANXA1;GADD45B;SLC20A1;PRF1;NEDD9;FASLG;SOD2;TNF;SAT1;RHOB;DDIT3;IL1B;CD14;CD69;ATF3;IER3;MCL1
Cholesterol Homeostasis	9/74	1.21170663541432e-05	5.08304281205783e-05	0	0	7.19926350245499	81.5021109157344	IDI1;FABP5;ECH1;ANXA5;PLAUR;CD9;ATF3;PNRC1;LGMN
