Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Parkinson disease	55/249	2.30616385974333e-30	5.78847128795576e-28	9.20719028481566	628.316778456367	PSMC3;BAX;CALM2;CALM3;CALM1;UQCR10;UBE2L6;PSMD8;COX8A;TXN;UBE2J1;TUBB;COX6C;COX7B;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA11;COX5B;TUBA1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;UQCRQ;NDUFB11;PARK7;COX6A1;NDUFV2;COX7A2;UQCRH;UBB;NDUFS8;NDUFS5;NDUFB9;NDUFB6;NDUFB3;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA2;NDUFA1;VDAC3;VDAC1;SLC25A5	1	KEGG_2021_Human
Prion disease	50/273	9.26791815378549e-24	1.16312372830008e-21	7.20955646832724	382.362312803811	PSMC3;BAX;UQCR10;PSMD8;COX8A;CSNK2B;TUBB;COX6C;COX7B;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA11;COX5B;TUBA1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;RAC2;UQCRQ;NDUFB11;COX6A1;NDUFV2;COX7A2;UQCRH;NDUFS8;NDUFS5;NDUFB9;NDUFB6;NDUFB3;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA2;NDUFA1;SOD1;VDAC3;VDAC1;SLC25A5	2	KEGG_2021_Human
Huntington disease	52/306	4.23915538821066e-23	3.54676000813625e-21	6.59433548883961	339.707806576611	PSMC3;BAX;UQCR10;PSMD8;AP2S1;COX8A;TUBB;COX6C;COX7B;CLTA;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA11;COX5B;TUBA1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;UQCRQ;NDUFB11;COX6A1;NDUFV2;COX7A2;UQCRH;NDUFS8;NDUFS5;NDUFB9;NDUFB6;NDUFB3;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA2;NDUFA1;SOD1;VDAC3;VDAC1;SLC25A5;DCTN3;POLR2L	3	KEGG_2021_Human
Cell cycle	34/124	1.87393483388638e-22	1.1758941082637e-20	11.9114384433533	595.915348430629	CDC25B;RBX1;CDC20;MAD2L1;MAD2L2;PCNA;CCND2;PTTG1;PLK1;CCNA2;TFDP1;PRKDC;PKMYT1;ANAPC11;SMC3;CCNB2;CCNB1;SMC1A;CDK4;CDK1;MCM5;MCM6;MCM7;MCM2;MCM3;YWHAE;YWHAB;RAD21;YWHAQ;YWHAH;CDKN2D;CDKN2A;YWHAZ;BUB3	4	KEGG_2021_Human
Amyotrophic lateral sclerosis	55/364	7.60269037334667e-22	3.81655056742003e-20	5.74587241511711	279.41240899784	PSMC3;BAX;PFN1;UQCR10;ACTB;PSMD8;COX8A;TUBB;COX6C;COX7B;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;HNRNPA2B1;PSMA2;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA11;COX5B;TUBA1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;UQCRQ;SRSF3;NDUFB11;COX6A1;NDUFV2;ACTG1;COX7A2;UQCRH;TNFRSF1B;NDUFS8;NDUFS5;NDUFB9;NDUFB6;NDUFB3;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA2;NDUFA1;SOD1;VDAC1;DCTN3;HNRNPA3;HNRNPA1	5	KEGG_2021_Human
Alzheimer disease	51/369	1.30945880594332e-18	5.47790267152955e-17	5.13990534273553	211.645459526593	PSMC3;CALM2;CALM3;CALM1;UQCR10;PSMD8;COX8A;CSNK2B;TUBB;COX6C;COX7B;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA11;COX5B;TUBA1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;UQCRQ;NDUFB11;COX6A1;NDUFV2;COX7A2;UQCRH;NDUFS8;NDUFS5;NDUFB9;NDUFB6;NDUFB3;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA2;NDUFA1;VDAC3;VDAC1;SLC25A5;GAPDH	6	KEGG_2021_Human
Pathways of neurodegeneration	58/475	2.09673246206692e-18	7.51828354255422e-17	4.48732938691636	182.661909905316	PSMC3;BAX;PSMD8;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;NDUFA12;NDUFA13;NDUFA11;TUBA1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;UQCRQ;PARK7;UQCRH;TNFRSF1B;NDUFB9;NDUFB6;NDUFB3;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA2;NDUFA1;SLC25A5;CALM2;CALM3;CALM1;UQCR10;UBE2L6;COX8A;CSNK2B;UBE2J1;TUBB;COX6C;COX7B;NDUFAB1;COX5A;COX5B;NDUFB11;COX6A1;NDUFV2;COX7A2;UBB;NDUFS8;NDUFS5;SOD1;VDAC3;VDAC1;DCTN3	7	KEGG_2021_Human
Oxidative phosphorylation	30/133	2.32503798281937e-17	7.29480667109578e-16	9.11768884679138	349.209399418596	PPA1;UQCRQ;NDUFB11;UQCR10;COX6A1;NDUFV2;COX8A;COX17;COX7A2;UQCRH;COX6C;NDUFS8;NDUFS5;NDUFB9;COX7B;NDUFB6;NDUFB3;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA2;NDUFA1;COX6B1;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA11;COX5B	8	KEGG_2021_Human
Diabetic cardiomyopathy	36/203	5.80948586633159e-17	1.62020105827692e-15	6.79201203504321	253.91566492227	UQCR10;COX8A;COX6C;COX7B;CTSD;PARP1;COX6B1;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA11;COX5B;RAC2;PPP1CA;UQCRQ;NDUFB11;COX6A1;NDUFV2;COX7A2;UQCRH;NDUFS8;NDUFS5;NDUFB9;NDUFB6;NDUFB3;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA2;NDUFA1;VDAC3;VDAC1;SLC25A5;GAPDH	9	KEGG_2021_Human
Non-alcoholic fatty liver disease	30/155	2.02202753020412e-15	5.07528910081235e-14	7.50439024390244	253.908609921541	UQCRQ;BAX;NDUFB11;UQCR10;COX6A1;NDUFV2;COX8A;COX7A2;UQCRH;COX6C;NDUFS8;NDUFS5;NDUFB9;COX7B;NDUFB6;NDUFB3;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA2;NDUFA1;COX6B1;CDC42;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA11;COX5B	10	KEGG_2021_Human
