Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Parkinson disease	58/249	3.28880522494142e-32	8.5508935848477e-30	9.40132838577407	681.522964732107	PSMC3;BAX;CALM2;CALM3;CALM1;UQCR10;UBE2L6;PSMD8;COX8A;TXN;TUBB;COX6C;COX7B;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA13;NDUFA11;TUBA1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;TUBA4A;UQCRQ;NDUFB11;NDUFB10;PARK7;COX6A1;NDUFV2;COX7A2;UQCRH;UBB;NDUFS8;NDUFS6;NDUFS5;NDUFB9;NDUFB6;PSMD14;NDUFB3;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA2;NDUFA1;VDAC3;VDAC1;SLC25A5	1	KEGG_2021_Human
Prion disease	56/273	4.34161060430219e-28	5.64409378559285e-26	7.95296566077003	501.069739777873	PSMC3;BAX;UQCR10;PSMD8;COX8A;CSNK2B;TUBB;COX6C;COX7B;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA13;NDUFA11;TUBA1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;RAC2;TUBA4A;UQCRQ;NDUFB11;NDUFB10;COX6A1;NDUFV2;COX7A2;UQCRH;HSPA8;NDUFS8;NDUFS6;NDUFS5;NDUFB9;NDUFB6;PSMD14;NDUFB3;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA2;NDUFA1;SOD1;VDAC3;VDAC1;SLC25A5;CCL5	2	KEGG_2021_Human
Huntington disease	57/306	2.63391544626308e-26	2.28272672009467e-24	7.05422659945112	415.485064843309	PSMC3;BAX;UQCR10;PSMD8;AP2S1;COX8A;TUBB;COX6C;COX7B;CLTA;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA13;NDUFA11;TUBA1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;TUBA4A;UQCRQ;NDUFB11;NDUFB10;COX6A1;NDUFV2;COX7A2;UQCRH;NDUFS8;NDUFS6;NDUFS5;NDUFB9;NDUFB6;PSMD14;NDUFB3;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA2;NDUFA1;SOD1;VDAC3;VDAC1;SLC25A5;DCTN3;POLR2G;POLR2L	3	KEGG_2021_Human
Amyotrophic lateral sclerosis	59/364	6.24366517378697e-24	4.05838236296153e-22	5.96286101442729	318.59849549113	PSMC3;BAX;PFN1;UQCR10;ACTB;PSMD8;COX8A;TUBB;COX6C;COX7B;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;HNRNPA2B1;PSMA2;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA13;NDUFA11;TUBA1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;TUBA4A;UQCRQ;SRSF3;NDUFB11;NDUFB10;COX6A1;NDUFV2;ACTG1;COX7A2;UQCRH;TNFRSF1B;NDUFS8;NDUFS6;NDUFS5;NDUFB9;NDUFB6;PSMD14;NDUFB3;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA2;NDUFA1;SOD1;VDAC1;DCTN3;HNRNPA3;HNRNPA1	4	KEGG_2021_Human
Cell cycle	34/124	8.37637918307383e-22	4.35571717519839e-20	11.3180339217722	549.280668711945	CDC25B;RBX1;CDC20;MAD2L1;MAD2L2;PCNA;CCND2;PTTG1;PLK1;CCNA2;TFDP1;PRKDC;PKMYT1;ANAPC11;SMC3;CCNB2;CCNB1;SMC1A;CDK4;CDK1;MCM5;MCM6;MCM7;MCM2;MCM3;YWHAE;YWHAB;RAD21;YWHAQ;YWHAH;CDKN2D;CDKN2A;YWHAZ;BUB3	5	KEGG_2021_Human
Alzheimer disease	56/369	2.41995806710743e-21	1.04864849574655e-19	5.48601463464908	260.424059273019	PSMC3;CALM2;CALM3;CALM1;UQCR10;PSMD8;COX8A;CSNK2B;TUBB;COX6C;COX7B;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;NDUFAB1;PSMA1;COX5A;NDUFA12;NDUFA13;NDUFA11;TUBA1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;TUBA4A;UQCRQ;NDUFB11;CSF1;NDUFB10;COX6A1;NDUFV2;COX7A2;UQCRH;NDUFS8;NDUFS6;NDUFS5;NDUFB9;NDUFB6;PSMD14;NDUFB3;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA2;NDUFA1;VDAC3;VDAC1;SLC25A5;GAPDH	6	KEGG_2021_Human
Pathways of neurodegeneration	62/475	4.59127843923865e-20	1.70533199171721e-18	4.62367991418949	205.881107804143	PSMC3;BAX;PSMD8;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA1;NDUFA12;NDUFA13;NDUFA11;TUBA1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;TUBA4A;UQCRQ;CSF1;PARK7;UQCRH;TNFRSF1B;NDUFB9;NDUFB6;NDUFB3;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA2;NDUFA1;SLC25A5;CALM2;CALM3;CALM1;UQCR10;UBE2L6;COX8A;CSNK2B;TUBB;COX6C;COX7B;NDUFAB1;COX5A;NDUFB11;NDUFB10;COX6A1;NDUFV2;COX7A2;UBB;NDUFS8;NDUFS6;NDUFS5;PSMD14;SOD1;VDAC3;VDAC1;DCTN3	7	KEGG_2021_Human
Oxidative phosphorylation	31/133	9.29609983935498e-18	3.02123244779037e-16	9.05733394132847	355.200892154042	PPA1;UQCRQ;NDUFB11;NDUFB10;UQCR10;COX6A1;NDUFV2;COX8A;COX17;COX7A2;UQCRH;COX6C;NDUFS8;NDUFS6;NDUFS5;NDUFB9;COX7B;NDUFB6;NDUFB3;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA2;NDUFA1;COX6B1;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA11	8	KEGG_2021_Human
Diabetic cardiomyopathy	37/203	3.81129226022631e-17	1.1010399862876e-15	6.68256123083885	252.640764703457	UQCR10;COX8A;COX6C;COX7B;CTSD;PARP1;COX6B1;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA11;RAC2;PPP1CA;UQCRQ;NDUFB11;NDUFB10;COX6A1;NDUFV2;COX7A2;UQCRH;NDUFS8;NDUFS6;NDUFS5;NDUFB9;NDUFB6;NDUFB3;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA2;NDUFA1;VDAC3;VDAC1;SLC25A5;GAPDH	9	KEGG_2021_Human
Proteasome	19/46	1.54452293724213e-16	4.01575963682953e-15	20.6687524663172	752.479962647244	PSMB9;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;IFNG;PSMA1;PSMC3;PSME2;PSME1;POMP;PSMD14;PSMB8;PSMB6;PSMD8;PSMB3;PSMB1;PSMB2	10	KEGG_2021_Human
Non-alcoholic fatty liver disease	30/155	7.03494822342426e-15	1.66280594371846e-13	7.13275541795666	232.441420884361	UQCRQ;BAX;NDUFB11;NDUFB10;UQCR10;COX6A1;NDUFV2;COX8A;COX7A2;UQCRH;COX6C;NDUFS8;NDUFS6;NDUFS5;NDUFB9;COX7B;NDUFB6;NDUFB3;NDUFB2;NDUFB1;NDUFA6;NDUFA4;NDUFA2;NDUFA1;COX6B1;NDUFAB1;COX5A;NDUFA12;NDUFA13;NDUFA11	11	KEGG_2021_Human
DNA replication	15/36	2.1219892127571e-13	4.59764329430704e-12	20.8590879619624	608.694307570315	RFC4;RFC2;LIG1;RPA3;MCM5;MCM6;MCM7;RNASEH2A;MCM2;MCM3;PCNA;FEN1;RNASEH2C;RNASEH2B;POLD2	12	KEGG_2021_Human
